-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::full         0.00%      82.959us         0.02%     414.955us      19.760us       0.000us         0.00%      34.279us       1.632us     385.14 KB           0 B      10.00 KB           0 B            21  
                                           aten::gather         0.00%      82.711us         0.01%     148.036us      49.345us      24.772us         0.00%      24.772us       8.257us           0 B           0 B           0 B           0 B             3  
                                          aten::squeeze         0.00%      77.423us         0.00%      89.989us       8.999us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                          aten::detach_         0.00%      74.522us         0.01%     124.127us       1.825us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            68  
                                    aten::_assert_async         0.00%      73.875us         0.01%     181.177us       9.059us      90.640us         0.01%      90.640us       4.532us           0 B           0 B           0 B           0 B            20  
                                       aten::is_nonzero         0.00%      65.831us        23.76%     508.641ms      14.960ms       0.000us         0.00%      50.248us       1.478us           0 B           0 B           0 B           0 B            34  
                                  cudaStreamIsCapturing         0.00%      65.811us         0.00%      65.811us       0.968us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            68  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.141s
Self CUDA time total: 1.740s
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                    Command Buffer Full        24.34%     512.403ms        24.34%     512.403ms       1.572ms     188.686ms        10.83%     188.686ms     578.792us           0 B           0 B           0 B           0 B           326  
                                  cudaStreamSynchronize        24.19%     509.158ms        24.19%     509.158ms      13.399ms       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            38  
                                        cudaMemcpyAsync        13.64%     287.023ms        13.69%     288.250ms       2.574ms       0.000us         0.00%       5.440us       0.049us           0 B           0 B           0 B           0 B           112  
                                LLama output generation         6.91%     145.366ms        50.17%        1.056s        1.056s       0.000us         0.00%     723.622ms     723.622ms           0 B         -32 B      39.00 MB      -3.69 GB             1  
                                       cudaLaunchKernel         6.24%     131.249ms        30.52%     642.425ms      30.080us       0.000us         0.00%     188.681ms       8.835us           0 B           0 B           0 B           0 B         21357  
                                               aten::mm         2.63%      55.313ms        12.92%     271.902ms     109.682us        1.619s        92.97%        1.805s     728.180us     382.69 KB     382.69 KB       2.62 GB       2.62 GB          2479  
                                              aten::mul         2.23%      46.896ms         6.73%     141.582ms      35.953us      23.870ms         1.37%      24.477ms       6.216us          24 B          24 B       4.91 GB       4.91 GB          3938  
                                         QKV extraction         1.51%      31.732ms        35.18%     740.657ms     740.657ms       0.000us         0.00%        1.207s        1.207s           0 B           0 B      13.45 MB      -6.92 GB             1  
                                            aten::copy_         1.31%      27.512ms        22.73%     478.397ms     113.985us      24.923ms         1.43%      25.717ms       6.128us           0 B           0 B           0 B           0 B          4197  
                                              aten::add         1.13%      23.889ms         1.81%      38.012ms      17.639us       6.360ms         0.37%       6.533ms       3.031us     382.69 KB     382.69 KB     762.69 MB     762.69 MB          2155  
                                           aten::matmul         1.11%      23.303ms        16.27%     342.410ms     107.204us       0.000us         0.00%        1.826s     571.766us     382.69 KB           0 B       4.19 GB           0 B          3194  
                                         aten::_to_copy         0.88%      18.564ms        23.85%     501.955ms     151.191us       0.000us         0.00%      16.979ms       5.114us     313.00 KB           0 B       3.81 GB           0 B          3320  
                                           tokenization         0.87%      18.365ms         1.09%      22.972ms      22.972ms       0.000us         0.00%       0.000us       0.000us           0 B      -4.75 KB       5.00 KB           0 B             1  
                                    aten::empty_strided         0.84%      17.749ms         0.84%      17.749ms       5.330us       0.000us         0.00%       0.000us       0.000us     313.00 KB     313.00 KB       3.82 GB       3.82 GB          3330  
                                              aten::bmm         0.84%      17.590ms         1.07%      22.476ms      31.434us      21.062ms         1.21%      21.062ms      29.458us           0 B           0 B       1.57 GB       1.57 GB           715  
                                              aten::cat         0.73%      15.372ms         1.23%      25.944ms      19.820us       6.436ms         0.37%       6.436ms       4.917us           0 B           0 B     640.13 MB     640.13 MB          1309  
                                        aten::transpose         0.69%      14.563ms         0.95%      20.101ms       4.728us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4252  
                                             aten::view         0.53%      11.132ms         0.53%      11.132ms       1.978us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          5627  
                                       aten::as_strided         0.52%      10.968ms         0.52%      10.968ms       1.158us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          9472  
               aten::_scaled_dot_product_attention_math         0.52%      10.895ms        17.09%     359.801ms       1.022ms       0.000us         0.00%      64.705ms     183.820us           0 B         -24 B     807.48 MB      -9.87 GB           352  
                                             aten::mean         0.50%      10.445ms         0.76%      15.937ms      22.227us       5.362ms         0.31%       5.389ms       7.516us           0 B           0 B     555.50 KB     555.50 KB           717  
                                              aten::pow         0.50%      10.442ms         0.78%      16.412ms      22.890us       2.523ms         0.14%       2.541ms       3.544us           0 B           0 B     962.44 MB     962.44 MB           717  
                                               aten::to         0.45%       9.503ms        24.30%     511.458ms     121.515us       0.000us         0.00%      16.979ms       4.034us     313.00 KB           0 B       3.81 GB           0 B          4209  
                                             cudaMalloc         0.39%       8.144ms         0.39%       8.144ms     220.104us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            37  
                                            aten::empty         0.38%       8.017ms         0.38%       8.017ms       4.653us       0.000us         0.00%       0.000us       0.000us     387.47 KB     387.47 KB       3.66 GB       3.66 GB          1723  
                                              aten::neg         0.38%       7.907ms         1.23%      25.916ms      36.812us       2.532ms         0.15%       2.710ms       3.849us           0 B           0 B     222.31 MB     222.31 MB           704  
                                          aten::reshape         0.36%       7.527ms         0.74%      15.494ms       3.621us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4279  
                                                aten::t         0.34%       7.061ms         0.84%      17.663ms       7.128us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2478  
                                           aten::expand         0.33%       6.979ms         0.42%       8.945ms       4.164us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2148  
                                           aten::linear         0.32%       6.632ms        15.36%     323.269ms     130.456us       0.000us         0.00%        1.805s     728.474us           0 B           0 B       2.62 GB           0 B          2478  
                                            aten::slice         0.30%       6.349ms         0.38%       8.030ms       5.522us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1454  
                                Activity Buffer Request         0.30%       6.240ms         0.30%       6.240ms       2.080ms      52.874us         0.00%      52.874us      17.625us           0 B           0 B           0 B           0 B             3  
                                            aten::rsqrt         0.29%       6.188ms         0.48%      10.036ms      13.997us       1.649ms         0.09%       1.649ms       2.300us           0 B           0 B     555.50 KB     555.50 KB           717  
                                     aten::_unsafe_view         0.26%       5.372ms         0.26%       5.372ms       1.682us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3193  
                                        aten::unsqueeze         0.25%       5.333ms         0.33%       6.959ms       4.725us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1473  
                                               cudaFree         0.25%       5.307ms         0.25%       5.307ms     147.410us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            36  
                                            aten::where         0.24%       4.969ms         0.58%      12.307ms      22.624us       4.024ms         0.23%       4.445ms       8.171us           0 B           0 B      70.44 MB     -43.00 KB           544  
                                              aten::all         0.22%       4.620ms         0.72%      15.246ms      42.000us       2.447ms         0.14%       2.604ms       7.172us           0 B           0 B       1.05 MB       1.05 MB           363  
                                aten::repeat_interleave         0.21%       4.497ms         1.47%      30.952ms      43.967us       0.000us         0.00%       7.525ms      10.688us           0 B           0 B       3.41 GB           0 B           704  
                                    aten::_safe_softmax         0.20%       4.224ms         3.00%      63.229ms     179.627us       0.000us         0.00%      15.150ms      43.041us           0 B           0 B       1.11 GB    -289.81 MB           352  
                                             aten::silu         0.19%       3.950ms         0.30%       6.275ms      17.826us       3.488ms         0.20%       3.488ms       9.908us           0 B           0 B     820.75 MB     820.75 MB           352  
                                            aten::fill_         0.18%       3.760ms         0.94%      19.860ms      28.782us       1.292ms         0.07%       1.351ms       1.958us           0 B           0 B           0 B           0 B           690  
                                         aten::_softmax         0.17%       3.486ms         0.37%       7.795ms      21.012us       6.576ms         0.38%       6.576ms      17.724us     382.69 KB     382.69 KB       1.12 GB       1.12 GB           371  
                                         aten::isneginf         0.16%       3.302ms         0.75%      15.755ms      44.757us       2.728ms         0.16%       3.027ms       8.600us           0 B           0 B     288.60 MB     288.60 MB           352  
                                            aten::clone         0.14%       2.900ms         1.00%      20.958ms      24.950us       0.000us         0.00%       8.677ms      10.330us           0 B           0 B       3.65 GB           0 B           840  
                     aten::scaled_dot_product_attention         0.14%       2.876ms        17.23%     362.677ms       1.030ms       0.000us         0.00%      64.705ms     183.820us           0 B           0 B     246.22 MB    -561.27 MB           352  
                                       aten::empty_like         0.10%       2.136ms         0.31%       6.442ms       7.578us       0.000us         0.00%       0.000us       0.000us           0 B           0 B       3.65 GB           0 B           850  
                                    aten::scalar_tensor         0.10%       2.135ms         0.88%      18.453ms      33.921us       0.000us         0.00%     945.239us       1.738us           0 B           0 B     272.00 KB           0 B           544  
                                          aten::flatten         0.08%       1.626ms         0.15%       3.219ms       4.573us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           704  
                                   aten::_reshape_alias         0.04%     939.773us         0.04%     939.773us       2.098us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           448  
                                             aten::add_         0.04%     921.437us         0.07%       1.491ms      15.536us       3.414ms         0.20%       3.414ms      35.563us           0 B           0 B           0 B           0 B            96  
                                             aten::tril         0.04%     896.769us         2.30%      48.435ms     504.531us     466.623us         0.03%     528.417us       5.504us           0 B           0 B       8.83 MB       8.83 MB            96  
                                          aten::softmax         0.04%     795.053us         0.41%       8.590ms      23.155us       0.000us         0.00%       6.576ms      17.724us     382.69 KB           0 B       1.12 GB           0 B           371  
                                             aten::topk         0.03%     685.945us         0.64%      13.390ms       1.488ms     692.724us         0.04%       1.241ms     137.872us           0 B           0 B       9.00 KB       9.00 KB             9  
                                      aten::result_type         0.03%     590.603us         0.03%     590.603us       0.824us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           717  
                                          aten::resize_         0.02%     495.800us         0.02%     495.800us       4.202us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      42.56 MB      42.56 MB           118  
                                             aten::ones         0.02%     438.749us         0.11%       2.244ms      22.894us       0.000us         0.00%     327.248us       3.339us           0 B           0 B       8.83 MB           0 B            98  
                                             aten::sort         0.02%     423.883us         0.08%       1.773ms     197.036us     567.625us         0.03%     587.629us      65.292us           0 B           0 B      13.21 MB      13.21 MB             9  
                                      aten::multinomial         0.02%     423.588us         0.16%       3.469ms     385.448us       0.000us         0.00%       1.110ms     123.343us           0 B           0 B       4.50 KB      -4.44 MB             9  
                                        cudaMemsetAsync         0.02%     390.924us         0.02%     390.924us       5.430us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            72  
                                               aten::eq         0.02%     372.339us         0.03%     582.158us      20.074us      83.115us         0.00%      83.115us       2.866us           0 B           0 B      14.50 KB      14.50 KB            29  
                                           aten::cumsum         0.01%     312.622us         0.02%     498.820us      45.347us      77.736us         0.00%      77.736us       7.067us           0 B           0 B       4.41 MB       4.41 MB            11  
                                           aten::select         0.01%     302.706us         0.02%     358.770us       8.154us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            44  
                                              aten::div         0.01%     290.144us         0.05%       1.058ms      55.707us      65.512us         0.00%      70.409us       3.706us     382.69 KB     382.69 KB       4.40 MB       4.40 MB            19  
                                              aten::any         0.01%     266.414us         0.22%       4.619ms     219.941us      68.327us         0.00%      87.751us       4.179us           0 B           0 B      10.50 KB      10.50 KB            21  
                              aten::_local_scalar_dense         0.01%     253.315us        24.21%     509.661ms      12.431ms      46.276us         0.00%      46.276us       1.129us           0 B           0 B           0 B           0 B            41  
                                               aten::lt         0.01%     251.436us         0.02%     386.158us      20.324us      55.682us         0.00%      55.682us       2.931us           0 B           0 B       1.11 MB       1.11 MB            19  
                                               aten::ge         0.01%     247.898us         0.02%     388.583us      21.588us      53.092us         0.00%      53.092us       2.950us           0 B           0 B       9.00 KB       9.00 KB            18  
                                              aten::max         0.01%     246.667us         0.02%     477.731us      26.541us     208.347us         0.01%     208.347us      11.575us           0 B           0 B       9.00 KB           0 B            18  
                                           Buffer Flush         0.01%     240.049us         0.01%     256.486us     128.243us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     -14.66 MB     -14.66 MB             2  
                                             aten::isin         0.01%     219.036us         0.43%       8.988ms     898.791us       0.000us         0.00%     117.964us      11.796us           0 B           0 B       5.00 KB      -5.00 KB            10  
                                       aten::bitwise_or         0.01%     201.259us         0.18%       3.800ms     211.119us      43.720us         0.00%      45.160us       2.509us           0 B           0 B       9.00 KB       9.00 KB            18  
                                     aten::index_select         0.01%     190.017us         0.03%     531.124us      48.284us      24.163us         0.00%      52.519us       4.774us           0 B           0 B       7.33 MB           0 B            11  
                                          aten::scatter         0.01%     188.907us         0.02%     427.996us      47.555us      74.315us         0.00%      87.439us       9.715us           0 B           0 B       1.10 MB       1.10 MB             9  
                                      aten::bitwise_and         0.01%     176.498us         0.01%     310.361us      17.242us      63.271us         0.00%      63.271us       3.515us           0 B           0 B       9.00 KB       9.00 KB            18  
                                      aten::bitwise_not         0.01%     176.366us         0.01%     288.541us      16.030us      41.961us         0.00%      41.961us       2.331us           0 B           0 B       9.00 KB       9.00 KB            18  
                                            aten::index         0.01%     175.356us         0.01%     288.707us      36.088us      28.738us         0.00%      28.738us       3.592us           0 B           0 B       4.00 KB       4.00 KB             8  
                                LLama attention compute         0.01%     162.633us         0.06%       1.306ms       1.306ms       0.000us         0.00%       0.000us       0.000us     382.70 KB      -1.87 MB           0 B           0 B             1  
                                               aten::le         0.01%     162.506us         0.01%     224.614us      24.957us      33.380us         0.00%      33.380us       3.709us           0 B           0 B       1.10 MB       1.10 MB             9  
                                       aten::contiguous         0.01%     160.343us         0.14%       2.870ms      28.993us       0.000us         0.00%       1.083ms      10.935us           0 B           0 B     236.17 MB           0 B            99  
                                              aten::sub         0.01%     154.592us         0.01%     237.438us      21.585us      34.690us         0.00%      34.690us       3.154us           0 B           0 B       9.50 KB       9.50 KB            11  
                                     aten::masked_fill_         0.01%     145.041us         0.04%     913.130us      48.059us      48.774us         0.00%      52.230us       2.749us           0 B           0 B           0 B           0 B            19  
                                              aten::cos         0.01%     144.077us         0.01%     225.520us      20.502us      64.838us         0.00%      64.838us       5.894us           0 B           0 B     469.00 KB     469.00 KB            11  
                                              aten::min         0.01%     143.507us         0.01%     263.600us      29.289us     159.283us         0.01%     159.283us      17.698us           0 B           0 B       4.50 KB           0 B             9  
                                              aten::sum         0.01%     132.900us         0.01%     210.580us      23.398us     154.742us         0.01%     154.742us      17.194us           0 B           0 B       4.50 KB       4.50 KB             9  
                                             aten::triu         0.01%     121.077us         0.01%     121.077us     121.077us       0.000us         0.00%       0.000us       0.000us     382.69 KB     382.69 KB           0 B           0 B             1  
                                      aten::masked_fill         0.01%     117.558us         0.12%       2.479ms     130.449us       0.000us         0.00%      95.595us       5.031us           0 B           0 B       8.81 MB           0 B            19  
                                        aten::embedding         0.01%     114.779us         0.03%     702.354us      63.850us       0.000us         0.00%      52.519us       4.774us           0 B           0 B       7.33 MB           0 B            11  
                                              aten::sin         0.01%     109.390us         0.01%     193.338us      17.576us      60.551us         0.00%      60.551us       5.505us           0 B           0 B     469.00 KB     469.00 KB            11  
                                     aten::exponential_         0.00%     102.861us         0.01%     186.591us      20.732us      58.601us         0.00%      58.601us       6.511us           0 B           0 B           0 B           0 B             9  
                                             aten::item         0.00%      89.514us        24.22%     509.750ms      12.433ms       0.000us         0.00%      46.276us       1.129us           0 B           0 B           0 B           0 B            41  
cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFla...         0.00%      88.514us         0.00%      88.514us       1.806us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            49  
                                           aten::argmax         0.00%      83.736us         0.01%     150.591us      16.732us     320.776us         0.02%     320.776us      35.642us           0 B           0 B           0 B           0 B             9  
                                             aten::full         0.00%      77.395us         0.03%     602.372us      31.704us       0.000us         0.00%      30.982us       1.631us     382.69 KB           0 B       9.00 KB           0 B            19  
                                          aten::detach_         0.00%      73.815us         0.01%     122.339us       1.799us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            68  
                                          aten::squeeze         0.00%      68.674us         0.00%      80.318us       8.924us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             9  
                                           aten::gather         0.00%      65.802us         0.01%     127.140us      42.380us      28.356us         0.00%      28.356us       9.452us           0 B           0 B           0 B           0 B             3  
                                    aten::_assert_async         0.00%      64.542us         0.01%     161.905us       8.995us      81.896us         0.00%      81.896us       4.550us           0 B           0 B           0 B           0 B            18  
                                  cudaStreamIsCapturing         0.00%      62.190us         0.00%      62.190us       0.942us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            66  
                                             aten::rsub         0.00%      56.500us         0.01%     227.415us      25.268us       0.000us         0.00%      28.546us       3.172us           0 B           0 B       4.50 KB           0 B             9  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.105s
Self CUDA time total: 1.742s
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                  cudaStreamSynchronize        23.61%     508.795ms        23.61%     508.795ms      12.410ms       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            41  
                                    Command Buffer Full        22.22%     478.907ms        22.22%     478.907ms       1.520ms     191.232ms        10.99%     191.232ms     607.087us           0 B           0 B           0 B           0 B           315  
                                        cudaMemcpyAsync        13.30%     286.662ms        13.35%     287.771ms       2.340ms       0.000us         0.00%       5.568us       0.045us           0 B           0 B           0 B           0 B           123  
                                LLama output generation         7.54%     162.547ms        51.03%        1.100s        1.100s       0.000us         0.00%     723.468ms     723.468ms           0 B         -32 B      39.13 MB      -3.74 GB             1  
                                       cudaLaunchKernel         6.88%     148.258ms        29.22%     629.917ms      27.063us       0.000us         0.00%     191.230ms       8.216us           0 B           0 B           0 B           0 B         23276  
                                               aten::mm         2.77%      59.704ms        12.76%     275.070ms     101.727us        1.613s        92.68%        1.801s     666.197us     385.14 KB     385.14 KB       2.59 GB       2.59 GB          2704  
                                              aten::mul         2.38%      51.246ms         6.24%     134.395ms      31.284us      25.067ms         1.44%      25.601ms       5.959us          48 B          48 B       5.07 GB       5.07 GB          4296  
                                         QKV extraction         1.48%      31.812ms        34.35%     740.419ms     740.419ms       0.000us         0.00%        1.208s        1.208s           0 B           0 B      13.49 MB      -6.90 GB             1  
                                            aten::copy_         1.39%      29.899ms        22.06%     475.578ms     104.202us      26.419ms         1.52%      27.195ms       5.958us           0 B           0 B           0 B           0 B          4564  
                                              aten::add         1.21%      26.049ms         1.92%      41.427ms      17.621us       6.680ms         0.38%       6.863ms       2.919us     385.14 KB     385.14 KB     765.16 MB     765.16 MB          2351  
                                           aten::matmul         1.20%      25.789ms        16.35%     352.511ms     101.180us       0.000us         0.00%        1.823s     523.149us     385.14 KB           0 B       4.17 GB           0 B          3484  
                                           tokenization         1.18%      25.485ms         1.39%      30.029ms      30.029ms       0.000us         0.00%       0.000us       0.000us           0 B      -4.75 KB       5.00 KB           0 B             1  
                                         aten::_to_copy         0.93%      20.096ms        23.27%     501.617ms     138.760us       0.000us         0.00%      17.717ms       4.901us     314.00 KB           0 B       3.88 GB           0 B          3615  
                                    aten::empty_strided         0.90%      19.481ms         0.90%      19.481ms       5.373us       0.000us         0.00%       0.000us       0.000us     314.00 KB     314.00 KB       3.89 GB       3.89 GB          3626  
                                              aten::bmm         0.88%      19.027ms         1.12%      24.230ms      31.064us      21.255ms         1.22%      21.255ms      27.249us           0 B           0 B       1.58 GB       1.58 GB           780  
                                              aten::cat         0.78%      16.913ms         1.75%      37.711ms      26.188us       6.761ms         0.39%       6.761ms       4.695us           0 B           0 B     680.20 MB     680.20 MB          1440  
                                        aten::transpose         0.73%      15.764ms         1.01%      21.845ms       4.710us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4638  
                                             cudaMalloc         0.70%      15.014ms         0.70%      15.014ms     417.042us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            36  
                                             aten::view         0.57%      12.201ms         0.57%      12.201ms       1.985us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          6147  
                                       aten::as_strided         0.56%      12.101ms         0.56%      12.101ms       1.171us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B         10334  
               aten::_scaled_dot_product_attention_math         0.56%      12.073ms        16.05%     345.873ms     900.712us       0.000us         0.00%      66.864ms     174.126us           0 B         -48 B     812.01 MB     -10.43 GB           384  
                                             aten::mean         0.53%      11.428ms         0.80%      17.322ms      22.150us       5.550ms         0.32%       5.577ms       7.132us           0 B           0 B     588.00 KB     588.00 KB           782  
                                              aten::pow         0.53%      11.362ms         1.07%      23.138ms      29.589us       2.580ms         0.15%       2.597ms       3.321us           0 B           0 B     965.52 MB     965.52 MB           782  
                                            aten::empty         0.40%       8.640ms         0.40%       8.640ms       4.719us       0.000us         0.00%       0.000us       0.000us     389.92 KB     389.92 KB       3.99 GB       3.99 GB          1831  
                                              aten::neg         0.40%       8.636ms         1.37%      29.434ms      38.326us       2.705ms         0.16%       2.885ms       3.757us           0 B           0 B     198.62 MB     198.62 MB           768  
                                          aten::reshape         0.40%       8.542ms         0.80%      17.200ms       3.685us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4668  
                                                aten::t         0.36%       7.809ms         0.90%      19.395ms       7.175us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2703  
                                           aten::expand         0.35%       7.644ms         0.46%       9.819ms       4.191us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2343  
                                            aten::slice         0.33%       7.059ms         0.41%       8.929ms       5.627us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1587  
                                           aten::linear         0.33%       7.045ms        15.40%     331.968ms     122.814us       0.000us         0.00%        1.801s     666.443us           0 B           0 B       2.59 GB           0 B          2703  
                                            aten::rsqrt         0.31%       6.752ms         0.51%      10.938ms      13.987us       1.792ms         0.10%       1.792ms       2.291us           0 B           0 B     588.00 KB     588.00 KB           782  
                                Activity Buffer Request         0.29%       6.236ms         0.29%       6.236ms       2.079ms       3.136us         0.00%       3.136us       1.045us           0 B           0 B           0 B           0 B             3  
                                               aten::to         0.28%       6.004ms        23.55%     507.621ms     110.931us       0.000us         0.00%      17.717ms       3.872us     314.00 KB           0 B       3.88 GB           0 B          4576  
                                        aten::unsqueeze         0.28%       5.932ms         0.36%       7.740ms       4.816us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1607  
                                     aten::_unsafe_view         0.27%       5.893ms         0.27%       5.893ms       1.692us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          3483  
                                               cudaFree         0.25%       5.397ms         0.25%       5.397ms     145.871us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            37  
                                            aten::where         0.24%       5.210ms         0.59%      12.674ms      22.003us       4.106ms         0.24%       4.515ms       7.839us           0 B           0 B      70.76 MB     -40.00 KB           576  
                                aten::repeat_interleave         0.24%       5.115ms         1.58%      34.025ms      44.303us       0.000us         0.00%       8.277ms      10.777us           0 B           0 B       3.74 GB           0 B           768  
                                              aten::all         0.24%       5.068ms         0.68%      14.563ms      36.775us       2.558ms         0.15%       2.703ms       6.825us           0 B           0 B       1.07 MB       1.07 MB           396  
                                    aten::_safe_softmax         0.20%       4.301ms         2.84%      61.281ms     159.587us       0.000us         0.00%      15.465ms      40.274us           0 B           0 B       1.12 GB    -288.21 MB           384  
                                             aten::silu         0.20%       4.284ms         0.32%       6.841ms      17.816us       3.600ms         0.21%       3.600ms       9.376us           0 B           0 B     823.38 MB     823.38 MB           384  
                                            aten::fill_         0.18%       3.927ms         0.86%      18.625ms      25.620us       1.351ms         0.08%       1.402ms       1.928us           0 B           0 B           0 B           0 B           727  
                                         aten::_softmax         0.18%       3.814ms         0.38%       8.182ms      20.203us       6.769ms         0.39%       6.769ms      16.714us     385.14 KB     385.14 KB       1.13 GB       1.13 GB           405  
                                         aten::isneginf         0.17%       3.708ms         0.66%      14.327ms      37.310us       2.777ms         0.16%       3.054ms       7.952us           0 B           0 B     286.96 MB     286.96 MB           384  
                                            aten::clone         0.15%       3.224ms         1.04%      22.419ms      24.691us       0.000us         0.00%       9.410ms      10.364us           0 B           0 B       3.98 GB           0 B           908  
                     aten::scaled_dot_product_attention         0.15%       3.128ms        16.19%     349.001ms     908.857us       0.000us         0.00%      66.864ms     174.126us           0 B           0 B     247.61 MB    -564.40 MB           384  
                                    aten::scalar_tensor         0.10%       2.230ms         0.82%      17.729ms      30.780us       0.000us         0.00%       1.002ms       1.739us           0 B           0 B     288.00 KB           0 B           576  
                                       aten::empty_like         0.10%       2.174ms         0.32%       6.841ms       7.444us       0.000us         0.00%       0.000us       0.000us           0 B           0 B       3.99 GB           0 B           919  
                                          aten::flatten         0.08%       1.751ms         0.16%       3.498ms       4.555us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           768  
                                   aten::_reshape_alias         0.05%       1.016ms         0.05%       1.016ms       2.116us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           480  
                                             aten::add_         0.04%     927.485us         0.07%       1.496ms      15.586us       3.418ms         0.20%       3.418ms      35.604us           0 B           0 B           0 B           0 B            96  
                                             aten::tril         0.04%     911.540us         1.87%      40.257ms     419.339us     460.031us         0.03%     517.024us       5.386us           0 B           0 B       8.86 MB       8.86 MB            96  
                                          aten::softmax         0.04%     865.271us         0.42%       9.048ms      22.340us       0.000us         0.00%       6.769ms      16.714us     385.14 KB           0 B       1.13 GB           0 B           405  
                                             aten::topk         0.04%     784.666us         0.59%      12.796ms       1.280ms     770.729us         0.04%       1.320ms     132.020us           0 B           0 B      10.00 KB      10.00 KB            10  
                                      aten::result_type         0.03%     627.816us         0.03%     627.816us       0.803us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           782  
                                              aten::div         0.02%     524.711us         0.06%       1.225ms      58.356us      73.493us         0.00%      78.421us       3.734us     385.14 KB     385.14 KB       4.89 MB       4.89 MB            21  
